sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
ABA0049BM,ABA0049,Metrokane  Rabbit Self-Pulling Corkscrew,Accessories,,,,,,,,Metrokane,,,,,,,0.88,One continuous turn pulls a cork with ease. Non-stick spiral makes it effortless. Guide handles are flexible to handle all bottle sizes. Built-in foil cutter. Graceful ergonomic design. Packaged in sculpted Lucite box. With Lifetime Warranty.,,795,validated,5
ABA0051BM,ABA0051,Rabbit  Original Corkscrew - Velvet Black,Accessories,,,,,,,,Rabbit  Original Corkscrew,,,,,,,0.88,"This Original Rabbit wine opener is faster than a speeding bunny. The Rabbit Corkscrew Pulls a cork in 3 seconds flat and then automatically releases the cork. It’s user-friendly ergonomic design opens any size wine bottle.

All gears are made of hardened metal and the Original Rabbit corkscrews have been tested for 20,000 pulls by an independent laboratory. All Rabbit corkscrews include a 10-year warranty.

This Rabbit corkscrew comes in a clear presentation case and includes a foil cutter and extra spiral.",,2190,validated,5
ABA0052BM,ABA0052,Rabbit  Original Corkscrew - Silver,Accessories,,,,,,,,Rabbit  Original Corkscrew,,,,,,,0.88,"This Original Rabbit wine opener is faster than a speeding bunny. The Rabbit Corkscrew Pulls a cork in 3 seconds flat and then automatically releases the cork. It’s user-friendly ergonomic design opens any size wine bottle.

All gears are made of hardened metal and the Original Rabbit corkscrews have been tested for 20,000 pulls by an independent laboratory. All Rabbit corkscrews include a 10-year warranty.

This Rabbit corkscrew comes in a clear presentation case and includes a foil cutter and extra spiral.",,2190,validated,5
ABA0053BM,ABA0053,Rabbit  Original Corkscrew - Red,Accessories,,,,,,,,Rabbit  Original Corkscrew,,,,,,,0.88,"This Original Rabbit wine opener is faster than a speeding bunny. The Rabbit Corkscrew Pulls a cork in 3 seconds flat and then automatically releases the cork. It’s user-friendly ergonomic design opens any size wine bottle.

All gears are made of hardened metal and the Original Rabbit corkscrews have been tested for 20,000 pulls by an independent laboratory. All Rabbit corkscrews include a 10-year warranty.

This Rabbit corkscrew comes in a clear presentation case and includes a foil cutter and extra spiral.",,2190,validated,5
ABA0054BM,ABA0054,Metrokane  Rabbit Wine Tool Kit - Black,Accessories,,,,Champagne,,,,Metrokane  Rabbit Wine Tool Kit,,,,low,,Pork,0.88,"The 6-Piece Rabbit Corkscrew Tool Kit features an ideal collection of wine tools for opening, serving and storing wine. This set not only includes the award-winning Rabbit Wine Opener, but you will also receive a Foil Cutter, Wine/Champagne Sealer, Wine Pourer/Stopper, Wax Whacker and Extra Replacement Worm.",,2790,validated,5
ABA0055BM,ABA0055,Metrokane  Rabbit Wine Tool Kit - Silver,Accessories,,,,Champagne,,,,Metrokane  Rabbit Wine Tool Kit,,,,,,Pork,0.88,"The 6-Piece Rabbit Corkscrew Tool Kit features an ideal collection of wine tools for opening, serving and storing wine. This set not only includes the award-winning Rabbit Wine Opener, but you will also receive a Foil Cutter, Wine/Champagne Sealer, Wine Pourer/Stopper, Wax Whacker and Extra Replacement Worm.",,2790,validated,5
ABA0056BM,ABA0056,Metrokane  Vip Vertical Rabbit - Sterling W/Leather - Black,Accessories,,,,,,,,Metrokane  Vip Vertical Rabbit,,,,,"[""earth""]",,0.88,"Top of the line Rabbit Corkscrew, the new VIP Vertical Rabbit features all-chrome plated body with faux leather grip pad. It is housed in a hi-design storage case crafted of stainless steel and faux leather.",,3490,validated,5
ABA0062BM,ABA0062,Metrokane  Rabbit Wine Rack Space Saver - 6 Bottles,Accessories,,,,,,,,Metrokane  Rabbit Wine Rack Space Saver,,,,,,,0.88,"The most compact wine storage system ever designed, it's easy to find space for the Rabbit Space-Saver Wine Rack wherever wine is served. Crafted of high-tensile-strength steel and structural plastic, it's the perfect solution to convenient wine storage.",,895,validated,5
ABA0063BM,ABA0063,Metrokane  Rabbit Ah So! Two-Prong Cork Remover,Accessories,,,,,,,,Metrokane,,,,low,"[""earth""]",,0.88,"Ah, So that’s how it works! That’s the origin of the name of the Ah, So cork remover—a German invention first patented in the U.S in 1879. This new improved Rabbit version has a smoother operation. It removes all types of corks including plastic, but is especially recommended for vintage wines with fragile corks. It takes a little practice to learn how to use the “Ah, So.” But once you get the hang of it, you will be ah, so impressed.",,695,validated,5
ABA0065BM,ABA0065,Metrokane  Velvet Foil Cutter,Accessories,,,,,,,,Metrokane,,,,low,,,0.88,"The Rabbit Foil Cutter neatly removes the foil cap before you pull the cork.

Its patented bottle cap design carries an easy-to-grip, smooth-as-velvet finish. It is one of the most popular foil cutters on the market for one reason—it works!",,250,validated,5
ABA0066BM,ABA0066,Metrokane  Velvet Wine/Champagne Sealer,Accessories,,,France,Champagne,,,,Wine,,,,low,,Pork,0.904,"The more you turn the tighter it seals. The Rabbit Wine & Champagne Sealer seals a wine or champagne bottle air-tight. This preserves the taste of the wine and champagne and even preserves champagne bubbles.

It is designed to fit any size bottle, including wide-mouth bottles, and it features an easy-to-grip, smooth-as-velvet finish.",,350,validated,5
ABA0067BM,ABA0067,Metrokane  Wine Pourer With Stopper,Accessories,,,,,,,,Wine,,,,low,,,0.88,The Wine Pourer/Stopper pours smoothly without drips. The stopper seals wine air-tight without removing the pourer from the bottle. The model has an easy-grip velvet finish.,,295,validated,5
ABA0069BM,ABA0069,Rabbit  Wine Shower With Funnel - Stainless,Accessories,,,,,,,,Rabbit  Wine Shower With Funnel,,,,,,,0.88,"When wine is poured into a decanter through this unique funnel, it creates a “shower”, which allows the wine to absorb more oxygen (aeration) in a shorter time. Aeration improves the flavor and bouquet of red wines prior to serving and is recommended by wine experts. Poured through the Shower-Funnel, wine can be served immediately after decanting.",,1190,validated,5
ABA0070BM,ABA0070,Metrokane  Rabbit Wine Bottle Stoppers  - Set Of 2,Accessories,,,USA,Champagne,,,,Metrokane  Rabbit Wine Bottle Stoppers,,,,,"Rubber, Olive",Pork,0.892,"<p><span style=""color: #ff0000;""><strong>* Package comes in a set of 2 assorted colors</strong></span></p>
<p>These soft, cushy wine bottle stoppers are perfect for sealing wine, champagne, soda bottles, even olive oil and vinegar. *Package comes in a set of 2 assorted colors</p>",,250,validated,5
ABA0071BM,ABA0071,Rabbit  Wine Bottle Stoppers - Set Of 4,Accessories,,,USA,,,,,Rabbit  Wine Bottle Stoppers,,,,,"Rubber, Olive",,0.892,"These soft, cushy wine bottle stoppers are perfect for sealing wine, or other bottles—even olive oil and vinegar.

*Package comes in a set of 4 assorted colors",,495,validated,5
ABA0072BM,ABA0072,Metrokane  Rabbit Flipper Pourer/ Stoppers - Set Of 2 (Assorted Colors),Accessories,,,USA,,,,,Metrokane  Rabbit Flipper Pourer/ Stoppers,,,,,,,0.892,"These soft, cushy wine bottle stoppers are perfect for sealing wine, or other bottles—even olive oil and vinegar.",,395,validated,5
ABA0073BM,ABA0073,Metrokane  Rabbit Wine Preserving Stopper,Accessories,,,USA,,,,,Wine,,,,,,,0.892,Insert in bottle and pump to save for another day! The Rabbit Wine Preserving Stopper is a small but effective vacuum pump that also serves as an attractive stopper.,,395,validated,5
ABA0074BM,ABA0074,Metrokane  Rabbit Wine/Champagne Sealer - Stainless,Accessories,,,France,Champagne,,,,Metrokane  Rabbit Wine/Champagne Sealer,,,,,,Pork,0.904,"If you don’t finish the bottle, save the wine! The Rabbit® Stainless Steel Wine/Champagne Sealer preserves the flavor of the Champagne, sparkling, and still wine until bottle is re-opened. Place the Sealer on top of the open bottle. Hold with downward pressure and twist the top handle until a firm seal is created. Store bottle in an upright position.",,595,validated,5
ABA0075BM,ABA0075,Rabbit  Super Aerator,Accessories,,,,,,,,Rabbit,,,,,,,0.88,"What is the secret to serving the perfect glass of wine? Aeration! Have you ever opened a bottle of highly recommended wine only to be left disappointed? Aerating your wine allows your wine to breathe, enhancing the taste and improving the bouquet. Whether you are serving one glass or the entire bottle, the Rabbit® Super Aerator instantly aerates so you get perfectly aerated wine each time.",,695,validated,5
ABA0076BM,ABA0076,Metrokane  Rabbit Pourer W/Stopper - Stainless - Set Of 2,Accessories,,,,,,,,Metrokane  Rabbit Pourer W/Stopper,,,,,,,0.88,"The Rabbit® Stainless Steel Wine Pourer with Stopper allows you to both serve and seal your favorite wine while bringing a touch of elegance to your tabletop. Simply place the Rabbit® Stainless Steel Pourer with Stopper into your bottle of wine and you have a drip free pourer. When the night has ended, simply flip the stopper closed for an air-tight wine stopper to seal your left over wine for another day!",,495,validated,5
ABA0083BM,ABA0083,Metrokane  Rabbit Electra Corkscrew 220 V - Black,Accessories,,,,,,,,Metrokane  Rabbit Electra Corkscrew 220 V,,,,,,,0.88,The Rabbit Electra's compact design is up to 3 inches shorter than clumsy over-sized models. It has a recessed spiral that lets you lock it on the bottle for easier operation.,,2190,validated,5
ABA0084BM,ABA0084,Metrokane  Rabbit Electra Corkscrew 220 V - Red,Accessories,,,,,,,,Metrokane  Rabbit Electra Corkscrew 220 V,,,,,,,0.88,The Rabbit Electra's compact design is up to 3 inches shorter than clumsy over-sized models. It has a recessed spiral that lets you lock it on the bottle for easier operation.,,2190,validated,5
ABA0089BM,ABA0089,Metrokane  Rabbit Electric Preserver - Shiny Black,Accessories,,,,,,,,Metrokane  Rabbit Electric Preserver,,,,,,,0.88,"METROKANE introduces a faster, easier, more effective way to preserve red wine. The new battery-powered Rabbit Electric Wine Preserver pulls a vacuum of 19 Hg in a wine bottle in 10 to 15 seconds, preserving the wine's flavor and bouquet for a week or more. The Rabbit set includes the Electric Vacuum Pump and two Stoppers. Push-button wine preservation has arrived!",,2190,validated,5
ABA0090BM,ABA0090,Metrokane  Rabbit Electric Preserver - Metallic Red,Accessories,,,,,,,,Metrokane  Rabbit Electric Preserver,,,,,,,0.88,"METROKANE introduces a faster, easier, more effective way to preserve red wine. The new battery-powered Rabbit Electric Wine Preserver pulls a vacuum of 19 Hg in a wine bottle in 10 to 15 seconds, preserving the wine's flavor and bouquet for a week or more. The Rabbit set includes the Electric Vacuum Pump and two Stoppers. Push-button wine preservation has arrived!",,2190,validated,5
ABA0095BM,ABA0095,Metrokane  Rabbit Wine Trek - Silver/Black,Accessories,,,,Champagne,,,,Metrokane  Rabbit Wine Trek,,,,,,Pork,0.88,The sporty new Rabbit Wine Trek does so much more than carry white wine and champagne—it keeps it cool for hours wherever you “trek it”.,,1190,validated,5
ABA0096BM,ABA0096,Metrokane  Rabbit Wine Trek - Silver/Blue,Accessories,,,,Champagne,,,,Metrokane  Rabbit Wine Trek,,,,,,Pork,0.88,The sporty new Rabbit Wine Trek does so much more than carry white wine and champagne—it keeps it cool for hours wherever you “trek it”.,,1190,validated,5
ABA0097BM,ABA0097,Metrokane  Rabbit Freezable Whiskey Glasses - S/2,Accessories,,,,,,,,Metrokane  Rabbit Freezable Whiskey Glasses,,,,,,,0.88,"With the Rabbit® Whiskey Glass, the ice is outside your beverage, not in it. The Whiskey Glass will cool your drink down to just above freezing and will keep it cool for up to two hours. The silicone base acts as a built-in coaster to prevent condensation from escaping. The silicone sleeve also protects your hands from the chill.",,1190,validated,5
ABA0099BM,ABA0099,Metrokane  Rabbit Wine Preserver W/V-Gauge,Accessories,,,,,,,,Wine,,,,,,,0.88,"The Wine Preserver that shows you the vacuum Stopper with V-Gauge & Stainless Steel Pump. “Did I pump enough vacuum?”, “Did the vacuum hold?”. With V-Gauge, you’ll never have to ask those questions again!",,795,validated,5
ABA0100BM,ABA0100,Metrokane  V-Gauge Stoppers - Set Of 2,Accessories,,,,,,,,Metrokane  V-Gauge Stoppers,,,,,,,0.82,Set of 2 V-Gauge wine stoppers to work with the V-Gauge vacuum pump.,,595,validated,5
ABA0101BM,ABA0101,Metrokane  Rabbit Chilling Carafe - Black,Accessories,,,,,,,,Metrokane  Rabbit Chilling Carafe,,,,,"[""floral""]",Pork,0.88,"The Rabbit Wine-Chilling Carafe keeps wine chilled the natural way. (No plastic ice chamber! No freezable chemicals!) It’s a more effective chilling carafe because the stainless ice chamber is a highly efficient cold-transfer material, far superior to glass or plastic.",,1790,validated,5
ABA0102BM,ABA0102,Metrokane  Rabbit Chilling Carafe - Red,Accessories,,,,,,,,Metrokane  Rabbit Chilling Carafe,,,,,"[""floral""]",Pork,0.88,"The Rabbit Wine-Chilling Carafe keeps wine chilled the natural way. (No plastic ice chamber! No freezable chemicals!) It’s a more effective chilling carafe because the stainless ice chamber is a highly efficient cold-transfer material, far superior to glass or plastic.",,1790,validated,5
ABA0103BM,ABA0103,Metrokane  Rabbit Ice Bucket W/Stainless Tongs - Blue,Accessories,,,,Champagne,,,,Metrokane  Rabbit Ice Bucket W/Stainless Tongs,,,medium,,,Pork,0.88,"The Rabbit Ice Bucket keeps wine, Champagne or soda refreshingly cool. Ice cubes can't slip from the stainless tongs' serrated grippers, which store on the side of the ice bucket. 4-quart capacity and 5 year warranty.",,895,validated,5
ABA0104BM,ABA0104,Metrokane  Rabbit Ice Bucket W/Stainless Tongs - Red,Accessories,,,,Champagne,,,,Metrokane  Rabbit Ice Bucket W/Stainless Tongs,,,medium,,,Pork,0.88,"The Rabbit Ice Bucket keeps wine, Champagne or soda refreshingly cool. Ice cubes can't slip from the stainless tongs' serrated grippers, which store on the side of the ice bucket. 4-quart capacity and 5 year warranty.",,895,validated,5
ABA0105BM,ABA0105,Rabbit  Aerating Decanter Set,Accessories,,,,,,,,Rabbit,,,,,,,0.88,"This innovative system breaks red wine down into tiny droplets that spray down the side of the decanter, instantly picking up oxygen that enhances both flavor and aroma. The Super-Aerating system includes a hand-blown crystal decanter, crystal glass wine-spray funnel and super-fine sediment screen. Allowing wine time to “breathe” is now a thing of the past.",,3490,validated,5
ABA0106BM,ABA0106,Rabbit  Wine Shower Funnel - Glass,Accessories,,,,,,,,Rabbit  Wine Shower Funnel,,,,,,,0.88,"This innovative system breaks red wine down into tiny droplets that spray down the side of a decanter, instantly picking up oxygen that enhances both flavor and aroma. Allowing wine time to “breathe” is now a thing of the past.",,1590,validated,5
ABA0108BM,ABA0108,Metrokane  Rabbit Vertical Corkscrew - Grey,Accessories,,,,,,,,Metrokane  Rabbit Vertical Corkscrew,,,,,,,0.88,"We couldn’t design a better corkscrew than the Original Rabbit, so we designed a totally different one. We call it The Vertical Rabbit, because it stands up on the wine bottle and operated vertically. Like the Original Rabbit, it pulls corks in three seconds, ejects the cork automatically and carries a 10-year warranty.

The Vertical Rabbit has a die-cast metal lever handle and comes in your choice of hi-sheen racing-car finishes.",,2190,validated,5
ABA0112BM,ABA0112,Metrokane  Rabbit Ice Crusher - Clear,Accessories,,,,,,,,Metrokane  Rabbit Ice Crusher,,,,,,,0.88,Metrokane brings back the original ‘50s ice crusher. This blast from the past crushes up to a quart of ice in 2 minutes and is ideal for frozen margaritas and daiquiris and to serve food on a bed of ice. The ice crusher features a heavy-duty all-metal top with a polished chrome finish and clear base. The Retro Ice Crusher carries a lifetime warranty on moving parts.,,2190,validated,5
ABA0116BM,ABA0116,Metrokane  Complete Cheese Service - Bamboo/Stainless,Accessories,,,,,,,,Metrokane  Complete Cheese Service,,,,,,Cheese,0.88,"The Complete Cheese Service comes with forged stainless cheese tools in a Lucite storage case. This cheeseboard is crafted of lustrous, fine-grained bamboo. The Lucite case for cheese tools stores on underside of board. The stainless steel cheese knife, planner and spreader are unique, new sculpted designs.",,2490,validated,5
