sku,id,name,classification,brand,price,overall_confidence,country,region,subregion,gap_type,stage_order,applicability,ga_priority_rank,ga_priority_score,value_band,subregion_action,priority_score,priority_reason,priority_rank
WRW2973BN,,Dal Forno Romano  Valpolicella Superiore DOC,Red Wine,Dal Forno Romano,4799.00,0.82,Italy,Veneto,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2877
WRW3011BN,,Felton Road  Pinot Noir Block 3,Red Wine,Felton Road,4019.00,0.85,New Zealand,Central Otago,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2878
WRW3013BN,,Felton Road  Pinot Noir Block 5,Red Wine,Felton Road,3999.00,0.85,New Zealand,Central Otago,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2879
WRW3020BN,,Dry River  Syrah,Red Wine,Dry River,3089.00,0.92,New Zealand,Martinborough,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2880
WRW3063BN,,Castello di Fonterutoli  Siepi Toscana IGT,Red Wine,Castello di Fonterutoli,4069.00,0.88,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2881
WRW3091BN,,Dominus Estate  2009,Red Wine,Dominus Estate,17499.00,0.92,USA,Napa,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2882
WRW3165CH,,Braida  Bricco dell'Uccellone 2012,Red Wine,Braida,3589.00,0.92,Italy,Piedmont,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2883
WRW3196AA,,Tenuta San Guido  Guidalberto 2020,Red Wine,Tenuta San Guido,3099.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2884
WRW3199CU,,Bodegas Valduero  Una Cepa,Red Wine,Bodegas Valduero,3800.00,0.92,Spain,Ribera del Duero,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2885
WRW3200CU,,bodegas Valduero  Reserva,Red Wine,Bodegas Valduero,4140.00,0.92,Spain,Ribera del Duero,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2886
WRW3201CU,,"bodegas Valduero  Reserva Premium "" 6 Anos""",Red Wine,Bodegas Valduero,6200.00,0.92,Spain,Ribera del Duero,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2887
WRW3232AA,,Monteverro  Tinata IGT,Red Wine,Monteverro,9225.00,0.82,Italy,Burgundy,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2888
WRW3244AF,,Mastroberardino  Villa dei Misteri 2002,Red Wine,Mastroberardino,12599.00,0.80,Italy,Campania,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2889
WRW3266AB,,Sena  2012,Red Wine,Seña,7939.00,0.91,Chile,Aconcagua Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2890
WRW3281AF,,"Red Bank  Shiraz ""The Anvil"" Beechworth",Red Wine,Red bank,3189.00,0.92,Australia,Victoria,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2891
WRW3301DD,,Viu Manent  Viu 1,Red Wine,Viu Manent,4555.00,0.85,Chile,Colchagua,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2892
WRW3301DD-6,,Viu Manent Viu 1 (Wooden Case) (6 Bottles in Case),Red Wine,Viu Manent,24600.00,0.85,Chile,Colchagua,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2893
WRW3368BS-6,,Castello di Bossi  Corbaia IGT (Wooden Case) (6 Bottles in Case),Red Wine,Castello di Bossi,13800.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2894
WRW3427AF,,Chateau Lynch-Moussas  Grand Cru Classé AOC Pauilac,Red Wine,Château Lynch,4469.00,0.81,France,Bordeaux,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2895
WRW3449AC,,"Alpha & Omega  ""TWO"" Napa Valley  Red Blended",Red Wine,Alpha & Omega,3700.00,0.92,USA,Napa,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2896
WRW3480DH,,Domaine Albert Mann  Pinot Noir Clos De La Faille,Red Wine,Domaine Albert Mann,3890.00,0.92,France,Alsace,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2897
WRW3503DH,,Jean Luc Thunevin  Chateau Valandraud St.Emillion Premier Grand Cru Classe,Red Wine,Jean Luc Thunevin,10619.00,0.92,France,Others region,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2898
WRW3507DH,,Clos Des Papes  Chateauneuf Du Pape Rouge,Red Wine,Clos Des Papes,4039.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2899
WRW3508DH,,Domaine Marcoux  Chateauneuf Du Pape Rouge,Red Wine,Domaine Marcoux,3150.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2900
WRW3509DH,,Domaine Marcoux  Chateauneuf Du Pape Rouge Vieilles Vigne,Red Wine,Domaine Marcoux,5899.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2901
WRW3511DH,,Clusel - Roch  Vialliere,Red Wine,Clusel - Roch,3519.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2902
WRW3512DH,,Clusel - Roch  Les Grandes Places,Red Wine,Clusel - Roch,4359.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2903
WRW3546BS-6,,Stefano Antonucci  Moschio Da Monte DOC (Wooden Case) (6 Bottles in Case),Red Wine,Santa Barbara,10800.00,0.92,Italy,Marche,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2904
WRW3549DH,,Montevetrano  Montevetrano Rosso Igt,Red Wine,Montevetrano,3189.00,0.92,Italy,Campania,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2905
WRW3551DH,,Meroi  Vigna Dominin Merlot Doc,Red Wine,Meroi,3210.00,0.92,Italy,Friuli-Venezia Giulia,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2906
WRW3567DH,,San Leonardo  San Leonardo Igt,Red Wine,San Leonardo,3210.00,0.92,Italy,Trentino-Alto Adige,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2907
WRW3569AF,,Bibi Graetz  Testamatta Toscana Rosso Igt,Red Wine,Bibi Graetz,5999.00,0.86,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2908
WRW3572DH,,Petrolo  Boggina Toscana Rosso IGT,Red Wine,Petrolo,3389.00,0.89,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2909
WRW3573DH,,Petrolo  Campolusso Toscana Rosso Igt,Red Wine,Petrolo,4579.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2910
WRW3574DH,,Petrolo  Galatrona Toscana Rosso IGT,Red Wine,Petrolo,5069.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2911
WRW3576FC,,Castello Di Ama  Vigneto Bellavista DOCG,Red Wine,Castello Di Ama,11000.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2912
WRW3578DH,,Podere IL Carnasciale  Carnasciale IGT,Red Wine,Podere Il Carnasciale,3569.00,0.82,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2913
WRW3580DH,,Podere IL Carnasciale  IL Caberlot IGT,Red Wine,Podere Il Carnasciale,7200.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2914
WRW3591DH,,Trinoro  Magnacosta Rosso Toscana Igt,Red Wine,Trinoro,4189.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2915
WRW3592DH,,Trinoro  Palazzi Rosso Toscana Igt,Red Wine,Trinoro,10729.00,0.92,Italy,Tuscany,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2916
WRW3647DJ,,Domaine Lafarge-Vial  Fleurie,Red Wine,Domaine Lafarge-Vial,3000.00,0.88,France,Burgundy,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2917
WRW3706DJ,,Domaine Arnoux-Lachaux  Bourgogne Pinot Fin,Red Wine,Domaine Arnoux-Lachaux,21400.00,0.92,France,Burgundy,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2918
WRW3716DJ,,Philippe Pacalet  Moulin a Vent,Red Wine,Philippe Pacalet,3489.00,0.92,France,Burgundy,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2919
WRW3753DJ,,Poupille - Cotes de Castillon,Red Wine,Chateau Poupille,4200.00,0.92,France,Bordeaux,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2920
WRW3800DJ,,Domaine Giraud  Chateauneuf du Pape - Les Gallimardes - Rouge,Red Wine,Domaine Giraud,6029.00,0.92,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2921
WRW3816DK,,Domaine Des Roches Neuves  (Thierry Germain) La Marginale,Red Wine,Domaine Des Roches Neuves,3330.00,0.92,France,Loire,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2922
WRW3822AB,,"Sato  Central Otago Pinot Noir ""L'Insolite""",Red Wine,Sato,3000.00,0.92,New Zealand,Central Otago,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2923
WRW3840AF,,"Delas  Hermitage ""Domaine des Tourettes""",Red Wine,Delas,4729.00,0.83,France,Rhône Valley,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2924
WRW3841AF,,Heitz Cellar  Napa Valley Cabernet Sauvignon,Red Wine,Heitz Cellar,3489.00,1.00,USA,Napa,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2925
WRW3999AJ,,Alienor  Grand Vin Bordeaux Blend,Red Wine,Alienor,4300.00,0.92,USA,California,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2926
WRW4002AJ,,Amuse Bouche  2019,Red Wine,Amuse Bouche,12200.00,0.92,USA,Napa,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2927
WRW4004AJ,,Antica Terra  'Obelin' Pinot Noir,Red Wine,Antica Terra,5940.00,0.92,USA,California,,subregion,3,actionable,,,high_value,assess_wine_subregion,220.00,subregion gated gap | wine-like classification | high value | high confidence context | assessable wine subregion,2928
